Company,Year,Region,Industry,Revenue,ProfitMargin,MarketCap,ESG_Overall,ESG_Environmental,ESG_Social,ESG_Governance,CarbonEmissions,WaterUsage,EnergyConsumption,GrowthRate,MarketEvent,SectorCyclePhase,RegionalGrowthRate,ESG_Percentile,ESG_Quintile,CarbonEfficiency
Global Corp 91,2017,Latin America,Transportation,50656.70445757054,0.044447044216588294,130511.73506444777,54.886563413454816,55.28460603380884,61.04119780436392,57.76515183464188,1123.861951340954,780.6688451499484,859.3730083615483,0.08922643579266135,AI Revolution,Mature,0.016190616735118853,54.886563413454816,Q3,45.07377828037945
Global Corp 91,2018,Latin America,Transportation,38770.220569117446,0.06373791032217699,31016.176455293957,50.74844888581282,53.47334341585728,53.46102552457711,53.20342849283971,1390.1317942397804,712.0284015711442,1069.8593990387642,0.10169049360611382,Ukraine Crisis,Growth,0.018821112421345,50.74844888581283,Q3,27.889600613321747
Global Corp 91,2019,Latin America,Transportation,45060.21946229672,0.028307970182752072,120002.25608778337,48.1754908567267,35.599847500108474,60.17417199733148,55.64561869421144,1270.6869729281427,656.3013895900392,1003.9129334528046,0.08053166691233894,AI Revolution,Recovery,0.032605034761720504,48.1754908567267,Q2,35.461305881652066
Global Corp 91,2020,Latin America,Transportation,36174.26531140211,0.04570046698189807,149076.76820265656,64.3382846303007,56.60604105841217,67.65186394878921,62.95446739801347,764.0981349600585,796.5825051686594,848.3500691504387,0.005972545396998009,Ukraine Crisis,Recovery,0.06054213778142148,64.3382846303007,Q3,47.34243365997825
Global Corp 91,2021,Latin America,Transportation,54148.81639585803,0.015435013217415278,58050.752235554624,47.39780259275021,36.80738849795276,57.64685052828206,46.36971250503947,1467.4960181208248,791.1760103581108,1030.0632790503444,0.11828190175681638,ESG Boom,Growth,0.045094118086996024,47.39780259275021,Q2,36.89878247731024
Global Corp 91,2022,Latin America,Transportation,44622.74262143766,0.04488640784326572,110192.4819733483,62.44277562781594,56.09514422621583,57.234606273917464,58.8300309424344,831.1687430001924,655.4018720673706,890.6767180353565,0.17274922058989972,COVID Impact,Mature,0.05697634355250815,62.44277562781594,Q3,53.68674284680191
Global Corp 91,2023,Latin America,Transportation,25624.370867689067,0.05843619153951739,93217.91302822615,57.529464498295894,52.93797413401113,59.427152231849156,61.509739271375956,1139.8302093354107,726.818522677815,948.910353932183,0.09803729409867099,Normal,Growth,0.043904939614466856,57.52946449829589,Q3,22.480866567090498
Global Corp 91,2024,Latin America,Transportation,47315.29894284392,0.12338251893150647,169402.9876360806,68.93363895253127,67.01192924137723,59.69954791334283,64.02937919219879,1160.984523906787,547.5856212491717,790.7347729570184,0.010528302017635924,ESG Boom,Mature,0.013371920629420851,68.93363895253127,Q4,40.754461345333404
Global Corp 91,2025,Latin America,Transportation,49399.44523287933,0.03139926764396335,195738.2860781896,70.5585138704325,73.38819131099591,60.94203923451408,68.53432652433318,922.2077691604616,616.5386625747274,643.3985059332304,0.07649019730152949,Ukraine Crisis,Growth,0.041682975751138614,70.5585138704325,Q4,53.56650294139678
Global Corp 92,2015,Latin America,Finance,51716.89348644953,0.20116347942539692,180154.90548280175,61.551328386217975,74.56560653820179,47.096412523063194,64.1841899355788,622.3069216546719,403.88354915784123,840.1347896546293,0.10506904800498239,COVID Impact,Growth,0.033443705109712306,61.551328386217975,Q3,83.10512321770855
Global Corp 92,2016,Latin America,Finance,6133.1405245979995,0.15032040782424894,19847.57229558686,57.40795718974703,62.64906785744562,52.57288925455938,67.37016571967217,1306.5547470943898,535.6786946902454,1204.5455515499673,0.16541407315796552,COVID Impact,Mature,0.007159024624019017,57.40795718974703,Q3,4.694132054966074
Global Corp 92,2017,Latin America,Finance,52223.27234881389,0.16664834888364463,129073.24356469167,74.15130943831775,76.84697410227211,63.45452798279042,78.82867398311636,609.87659814696,587.7826072311174,993.2836743578315,0.11472180688019804,COVID Impact,Mature,0.022855777185048026,74.15130943831775,Q4,85.62924437805789
Global Corp 92,2018,Latin America,Finance,35394.17386338733,0.16228127133158043,110589.31140180626,55.569729918195755,62.475909698465294,57.48537140862869,62.57456270137111,1199.628824862656,575.5423798640875,918.394417383933,-0.013188575618667138,COVID Impact,Decline,0.013972149483054287,55.569729918195755,Q3,29.5042709047403
Global Corp 92,2019,Latin America,Finance,43768.394794294974,0.19433079621017676,116913.92934608222,62.15011189535702,67.66485549774774,56.41300958020465,74.98303626391831,873.3498120176696,457.8926834831624,758.1434282510597,0.07594263024245472,AI Revolution,Mature,0.02543964374021458,62.15011189535702,Q3,50.11553691534306
Global Corp 92,2020,Latin America,Finance,45500.33960321342,0.24288674032903834,165181.49828135248,75.67246548617094,80.02793153874548,58.10483829019772,80.58189524768754,1438.1802119963052,631.8429787922659,631.3943673882235,0.03658929914927994,AI Revolution,Recovery,0.024455158507792903,75.67246548617094,Q4,31.637439586529975
Global Corp 92,2021,Latin America,Finance,67650.24696835908,0.20965256651553688,160675.05945260453,74.97155435736387,77.64724930336148,60.46440162121281,83.29712248753052,1088.2328277409833,551.288418408251,984.8745620347075,0.12659322982850477,AI Revolution,Mature,0.01714025158115509,74.97155435736387,Q4,62.165232642931876
Global Corp 92,2022,Latin America,Finance,54590.814515363476,0.20142719626811606,84566.89849027402,77.2274280517604,76.97866083062748,66.41503748296934,91.4514859898925,1114.2201323430259,731.2397424506543,796.162954906252,0.13684953915314244,Ukraine Crisis,Recovery,0.03867855648026748,77.2274280517604,Q4,48.99464018081698
Global Corp 92,2023,Latin America,Finance,51985.973715947126,0.15875573698695292,71002.82080066418,73.01573768986819,79.01531031145035,62.98262898399126,77.86263814267751,828.2127159170149,764.3951083142025,595.923777824477,0.09739912165180845,AI Revolution,Mature,0.015136629500674934,73.01573768986819,Q4,62.768866806902714
Global Corp 92,2024,Latin America,Finance,38910.208288823924,0.1851558145457562,56679.311145708365,75.67549694875214,90.19593691241272,57.367468011004,84.6423501689273,805.2811219276459,502.964406576362,711.7005669335493,0.08149781211221678,COVID Impact,Growth,0.032295889165835416,75.67549694875214,Q4,48.31878853357895
Global Corp 92,2025,Latin America,Finance,59628.59906204609,0.13593564162147267,214719.6142503538,68.2820674048994,77.126678308071,65.15647703329404,68.30428687097213,1026.9532827624103,620.5214703015355,448.6665585135904,0.061367660012921314,ESG Boom,Decline,0.05612940317431498,68.2820674048994,Q4,58.063594522612576
Global Corp 93,2015,Asia Pacific,Healthcare,32902.57262456043,0.18869540797307316,73793.41696147618,69.95991546918319,71.18786450959702,66.15359814756835,69.71680562291297,839.9024385773563,520.6547055714233,816.7839205766005,0.056135599060002504,Ukraine Crisis,Recovery,0.029906363911033743,69.95991546918319,Q4,39.174279147370015
Global Corp 93,2016,Asia Pacific,Healthcare,5710.5355225224885,0.26518278613511015,11756.760813404813,60.67876628620717,60.85000002163695,58.36730951625156,64.28818655804963,1148.557891987424,583.505809806366,805.1018265584099,0.10519233007409477,AI Revolution,Decline,0.04283170345516641,60.67876628620718,Q3,4.971917878400767
Global Corp 93,2017,Asia Pacific,Healthcare,12875.500702563744,0.1273920681505769,56141.17208280531,66.05632311330338,70.50047263124041,57.15010592385396,69.00081735097947,913.1318492704893,366.1519104042686,732.9768633930004,0.0769817229435887,Ukraine Crisis,Recovery,0.06429835843725289,66.05632311330338,Q4,14.10037411218297
Global Corp 93,2018,Asia Pacific,Healthcare,55772.589445698926,0.13026279499176233,115219.81121144659,61.471583900817386,60.89016435050425,54.48002399622696,71.74197739575646,983.752050304501,688.6631853164107,1021.7612028419526,0.10239771659578328,Normal,Mature,0.029966871902213022,61.471583900817386,Q3,56.69374653068512
Global Corp 93,2019,Asia Pacific,Healthcare,71386.88103169117,0.2141083562585752,57109.50482535294,72.88806022417795,74.81387911015956,68.21058371873676,80.49015274999923,841.3300033627024,651.4914881020071,629.5427636104811,0.09778006849306461,COVID Impact,Growth,0.05810832480264135,72.88806022417795,Q4,84.85003584980413
Global Corp 93,2020,Asia Pacific,Healthcare,45041.063380547814,0.10705886804828299,207351.28491067476,63.40359462605228,58.572581454461115,56.783302851559114,72.96137318699799,1048.0591026994398,690.363060753176,865.7893090693796,0.004136460861306046,COVID Impact,Decline,0.018205150096820964,63.40359462605228,Q3,42.97569022735629
Global Corp 93,2021,Asia Pacific,Healthcare,61697.217997252505,0.23620513011695227,99099.02400769705,73.02149726981766,73.84140569414204,64.60675590629904,81.08939818184365,945.2989106305315,521.1941294500098,832.03309777412,0.056795940750919434,Normal,Decline,0.05228447638725517,73.02149726981766,Q4,65.26741672729943
Global Corp 93,2022,Asia Pacific,Healthcare,72045.64497729113,0.1949383779105218,246494.48668127414,71.14814592326594,71.64388099333969,61.02840821326206,74.37609498454464,981.3936762541684,631.8272515970818,872.9376165058303,0.054961003135411954,Normal,Decline,0.010419732166961161,71.14814592326594,Q4,73.41156423471865
Global Corp 93,2023,Asia Pacific,Healthcare,23629.042878168555,0.10780702264134098,98449.78082299064,68.65417934840127,71.32608366851757,60.904638848416056,74.71066709332962,891.6979096774701,634.0153247608739,859.5287043229365,0.06328403090391439,Ukraine Crisis,Mature,0.005288630227208095,68.65417934840127,Q4,26.49893264885674
Global Corp 93,2024,Asia Pacific,Healthcare,42565.81789953743,0.17444878964700317,85216.16890893165,76.10963891552618,73.95530473025926,67.05174379106785,81.01205450514014,812.4545229818686,614.4367651626739,702.6552556893472,0.07765466832674654,Normal,Mature,0.016741335137941925,76.10963891552618,Q4,52.39163133823274
Global Corp 93,2025,Asia Pacific,Healthcare,55396.44954644088,0.13944420776480393,74403.36611094698,72.67243282428859,71.44754970616556,64.67201644946073,79.17994044861011,1177.3211614797463,711.5784228865343,841.81562191196,0.06470687766232502,COVID Impact,Decline,0.01510805390082199,72.67243282428859,Q4,47.0529633815139
Global Corp 94,2015,Asia Pacific,Real Estate,5272.7935997707245,0.13436565501531508,21290.873179858845,57.30791270304448,54.98622486529591,58.13907424019521,56.33018244590793,1345.0288264732183,751.2482290167843,583.0897485455487,0.07573946967922733,Ukraine Crisis,Recovery,0.030859685670666496,57.30791270304449,Q3,3.920208617146322
Global Corp 94,2016,Asia Pacific,Real Estate,48828.311445130814,0.19277795749407753,43494.1832705733,50.257091911015046,50.08654671892336,52.623796552570155,55.51282679939152,1050.8181852428204,601.7788792686922,650.0494781085287,-0.0010742882078522862,AI Revolution,Growth,0.05691682259961725,50.25709191101505,Q3,46.46694555193746
Global Corp 94,2017,Asia Pacific,Real Estate,57567.19191240271,0.10514554899028815,134950.7056877527,54.317049075008335,45.23996846677035,59.94791147482607,56.73646337948709,818.0593500340344,707.9447939006938,839.2353386506335,0.030716234471996718,AI Revolution,Growth,0.018355795085669327,54.31704907500834,Q3,70.37043441852632
Global Corp 94,2018,Asia Pacific,Real Estate,40635.657287127644,0.19108880186006583,94148.06264931108,58.26524243051433,58.15481568977768,51.768326346803875,57.63160314950951,1012.1959934442754,698.1889241321325,687.3769375692766,0.05999447914113495,Normal,Decline,0.02798280917010016,58.26524243051433,Q3,40.1460364496283
Global Corp 94,2019,Asia Pacific,Real Estate,63253.18730574745,0.11827702343994781,184334.80834102447,59.2548115371333,62.5580100679027,54.25731006870452,53.21965332781724,1027.1576775939184,485.40476070087846,827.3285604932515,0.005918099070574912,ESG Boom,Decline,0.03332421281009368,59.2548115371333,Q3,61.58079584464098
Global Corp 94,2020,Asia Pacific,Real Estate,23775.49869601685,0.08718537293709451,78107.30320105421,53.37698554906851,50.65029677818827,57.563023832557796,54.08730228609301,1546.0567425921017,655.278732840887,1103.1608939562307,0.08876033076902562,Ukraine Crisis,Recovery,0.03850263820886923,53.376985549068515,Q3,15.378154000206328
Global Corp 94,2021,Asia Pacific,Real Estate,5000.0,0.14239651897491823,14886.229292628263,68.33482068589036,67.6212257796972,65.81461676671131,76.99882508432168,1031.2577221943875,681.5804137744332,821.003480336039,0.037153221191717795,COVID Impact,Growth,0.0198099936225365,68.33482068589036,Q4,4.848448537686754
Global Corp 94,2022,Asia Pacific,Real Estate,26966.920819158495,0.16624577588775738,73891.73833349613,63.3474822985083,63.105552013669865,60.38546119999657,63.57001140950482,1508.6778517697728,750.7382400378738,1124.7769042713521,0.07617126584378474,AI Revolution,Recovery,0.026176258663344925,63.3474822985083,Q3,17.87453880207102
Global Corp 94,2023,Asia Pacific,Real Estate,17476.580449011017,0.18290473464911272,44709.95593283294,66.40291625130779,65.24825576418002,66.67307535665616,72.97036578536398,1366.0381271288752,751.1759186848537,639.6782163329781,0.019128632254731503,ESG Boom,Mature,0.0039347974735720465,66.40291625130779,Q4,12.793625660324347
Global Corp 94,2024,Asia Pacific,Real Estate,70413.73351120678,0.14206075484928873,256930.91711315888,60.335536464322,65.68226007572937,53.38572155449267,57.54422500901383,1198.7747207118982,730.7908784161194,770.3868087137378,0.038003955223244054,AI Revolution,Recovery,0.05496643575569472,60.33553646432199,Q3,58.738086677914886
Global Corp 94,2025,Asia Pacific,Real Estate,48238.79393919191,0.15552326407202116,201802.45564856206,70.52549794866361,64.79128762519393,73.25187714727703,62.35550927857436,1103.5921486660784,506.0928248539587,670.8862326990474,-0.014531336125482762,Ukraine Crisis,Mature,0.030529028348698205,70.52549794866361,Q4,43.7107077590103
Global Corp 95,2015,North America,Manufacturing,51779.10289960465,0.09455537004666367,45545.385855064815,42.79982292873975,33.651371676344034,67.41892540555067,44.909858735550046,1191.8961024556704,685.1952023038597,657.1512114344326,0.04072623099676972,AI Revolution,Growth,0.0496175329325336,42.79982292873975,Q2,43.44263124066035
Global Corp 95,2016,North America,Manufacturing,51512.55769488469,0.16388525348823435,52601.852975774374,46.87786669799024,34.58967125332772,64.44539856541965,50.93334272149237,1089.0736347948862,617.7935565026864,1252.917289778304,0.10411206621472528,COVID Impact,Decline,0.04666254292248927,46.87786669799024,Q2,47.2994258623174
Global Corp 95,2017,North America,Manufacturing,5141.657711483085,0.08231782696714107,11738.815353164011,59.66600898562323,61.00558248389887,62.55315318253691,59.395958543096164,606.0093797472915,632.1282908759572,774.490203393736,0.041766409790134774,Normal,Growth,0.02425081956995894,59.66600898562323,Q3,8.484452344851041
Global Corp 95,2018,North America,Manufacturing,21433.65234728142,0.17588453282882038,48476.59792274955,55.970093656272866,47.41121526174615,61.36665162833828,57.55640213203374,1321.0835873623932,687.023342524817,711.5761573031095,0.11316365181089967,Normal,Mature,0.04049165080914807,55.970093656272866,Q3,16.224296884840143
Global Corp 95,2019,North America,Manufacturing,22261.95298140108,0.07289127682841749,47605.26225278268,58.369735563348755,55.95175209182969,59.09797653030067,64.96948228223799,1066.6952369247792,649.1281594246286,811.4232119848242,0.10405578990152699,COVID Impact,Mature,0.032495735759106026,58.369735563348755,Q3,20.870021904954765
Global Corp 95,2020,North America,Manufacturing,28112.851006285946,0.058289030141563655,52842.53442296222,54.180519628474016,47.86451096199957,69.6224129580293,56.778171549193644,1327.9331295420475,603.3814489569751,608.688693331256,0.08550531520862212,ESG Boom,Mature,0.0008692211803219968,54.18051962847401,Q3,21.170381519746098
Global Corp 95,2021,North America,Manufacturing,48205.89158270052,0.06540629340307333,178381.46769713124,63.929328042871624,56.395915210043164,73.09977796629283,59.62885210237213,1774.4664140272862,589.8336376328817,454.6921349818427,0.07982141386379904,COVID Impact,Mature,0.04717130850011658,63.929328042871624,Q3,27.166415309110963
Global Corp 95,2022,North America,Manufacturing,11012.44869147438,0.06491418652455347,42278.01116038697,55.94366824186749,49.4192407548062,65.17395080984835,50.73623995872505,980.2604988224698,784.5819462117095,1173.0911070134973,0.17627830434441447,ESG Boom,Growth,0.03235252783310949,55.94366824186749,Q3,11.234206308903389
Global Corp 95,2023,North America,Manufacturing,43653.89303935127,-0.01661873742352611,201597.50355970868,66.64818429244774,64.19776100246884,73.48729930742392,64.43729746825522,905.1932309998315,796.2949706998469,832.8891623958491,0.05682600171538446,AI Revolution,Decline,0.029083639285673694,66.64818429244774,Q4,48.226048865729254
Global Corp 95,2024,North America,Manufacturing,31231.19344613481,0.028598757131492382,137035.14366857315,60.543986834878034,58.102336335668035,62.97589011935055,60.52297380082232,1117.8014892737187,452.1978744530899,600.008269431416,0.028911977582780746,COVID Impact,Decline,0.02294953226634065,60.54398683487804,Q3,27.939838797752138
Global Corp 95,2025,North America,Manufacturing,14447.835756339962,0.050699957641438635,65877.51742171546,60.46885234525055,49.83727283910347,67.34608552120767,61.27484706244552,1019.332611387306,573.2828718197819,977.2192903825496,0.09943808928361589,Normal,Growth,0.04168608247962054,60.46885234525055,Q3,14.17381881121484
Global Corp 96,2015,Europe,Utilities,48621.41239387288,0.15739791005908588,104131.89989229011,51.191104723277824,51.14775248122015,66.51652401061907,55.4498842221467,1075.9522457835124,786.5165243044913,837.2974903407305,0.09652852497918982,Normal,Decline,-0.007493529676235733,51.191104723277824,Q3,45.18919175012028
Global Corp 96,2016,Europe,Utilities,27970.063005534415,0.06746836279457391,44955.1593399133,52.97573007436169,56.516341797040944,57.044696219273405,49.58297605697977,1213.108419221961,528.5924668751801,933.5898110032695,0.1259770891767816,COVID Impact,Decline,0.005597925732451981,52.97573007436169,Q3,23.056523670338358
Global Corp 96,2017,Europe,Utilities,24688.239323372884,0.06313554084177966,75071.8993807046,57.1036886036183,63.36752002978255,58.295150237140014,54.378074923331006,1317.1031566977028,741.8628472166662,876.4370806154001,0.16419699034434534,AI Revolution,Decline,0.06041205365366769,57.103688603618295,Q3,18.744347531994336
Global Corp 96,2018,Europe,Utilities,35546.59349101647,0.04889157854705185,154114.54633152994,62.61639508348911,60.21005643739488,70.00931929349248,64.8927713722098,920.1828188017664,625.4664463381648,650.1524811517211,0.05509559146399156,AI Revolution,Decline,0.0160582080837275,62.61639508348911,Q3,38.62992519103347
Global Corp 96,2019,Europe,Utilities,35551.59039494137,0.16727002737612884,110039.79205129112,62.25762887509999,57.51371364508346,65.46449494839545,63.1058557945855,940.8751770546061,712.225402255081,1052.4074256975898,0.09323179399344435,AI Revolution,Mature,0.04569642406512716,62.25762887509999,Q3,37.78566086571586
Global Corp 96,2020,Europe,Utilities,64068.78693253757,0.07213594720442978,150541.69606931607,72.60709271987507,71.63959777149047,71.38039354616353,66.49707541768491,722.9411452290159,532.3465209918722,557.2202821324007,0.05742483268009066,ESG Boom,Growth,0.03804468398749822,72.60709271987507,Q4,88.62241036733249
Global Corp 96,2021,Europe,Utilities,56269.36923419789,0.05909349275437368,134331.94767207257,74.12452188858776,73.91512424168334,77.80561057623999,63.77149038351971,905.9802376700211,655.7861299032365,899.1877136077015,0.13086609873247262,Ukraine Crisis,Growth,0.020001811528809588,74.12452188858776,Q4,62.108826255196604
Global Corp 96,2022,Europe,Utilities,38166.65022563588,0.18040835465892002,99141.53019764861,69.0788127699828,70.99933790695665,63.66946267678645,69.66731508506888,1196.2580219253748,644.2449700094306,850.5966740930965,0.11084282109843445,ESG Boom,Growth,0.01053392885286403,69.0788127699828,Q4,31.90503176923462
Global Corp 96,2023,Europe,Utilities,47619.066078415875,0.11786567000340331,175315.45199854675,69.90905655506195,67.59323180426681,70.75520457288964,65.874903894864,788.4594341073179,474.81736933160124,932.5268600263954,0.023647268396066325,ESG Boom,Mature,0.030686792199142478,69.90905655506195,Q4,60.39507418911717
Global Corp 96,2024,Europe,Utilities,7097.115687083491,0.09415419716443249,19235.11924690544,58.95491207067388,59.52977220785175,71.83213929425472,57.34543762292907,670.7530508572642,521.8534276542051,755.5420661613307,0.04542008774893133,ESG Boom,Mature,0.020797123875020272,58.954912070673885,Q3,10.580817586192293
Global Corp 96,2025,Europe,Utilities,56743.64804012248,0.14010939151209026,269254.58043665584,69.62248533934459,71.53196135377416,64.75037493894278,69.74893415738659,920.554303891291,551.6772780744286,571.7722379086191,0.07203092767462375,COVID Impact,Decline,0.034367240775246916,69.62248533934459,Q4,61.640739431253195
Global Corp 97,2015,Asia Pacific,Healthcare,65563.3637397746,0.1131837749678076,257212.87862769832,64.68281385671668,65.3368502660005,66.5183300894632,67.53683602276702,1202.184378785413,504.38174185331627,725.6346977344954,0.10483475336248226,ESG Boom,Recovery,0.02765898276878551,64.68281385671668,Q3,54.53686210053528
Global Corp 97,2016,Asia Pacific,Healthcare,15557.648323400377,0.24427753153592927,32812.04020092955,62.66223442549215,64.16926634045964,58.827908764027,71.02651323572252,1275.9072344706829,533.8364814382433,916.3212249691726,0.007998166910387943,ESG Boom,Growth,0.05407165217419506,62.662234425492144,Q3,12.193400813861794
Global Corp 97,2017,Asia Pacific,Healthcare,72371.76896749392,0.13222414756931664,212773.1690939529,66.79429550422725,67.96547544000327,56.53711026346957,61.606104893421175,696.4928769407411,663.466772920013,930.4898670824421,0.06527917602627759,ESG Boom,Mature,0.04527919221980985,66.79429550422725,Q4,103.90884280320157
Global Corp 97,2018,Asia Pacific,Healthcare,6174.986144337956,0.06423704053236722,11414.415391443043,58.24336344005907,61.40392652514939,63.85399543154994,63.94843850628203,1155.3543885792126,691.2078476637496,792.9179740179579,0.062412106355570506,COVID Impact,Growth,0.011225165959598389,58.24336344005907,Q3,5.344668441158496
Global Corp 97,2019,Asia Pacific,Healthcare,57641.50666957121,0.05422862021677616,130728.66298314565,79.44102056492429,77.46026090644746,64.51431410235489,79.62505632281712,542.3218841707455,641.8352583584341,547.171471048311,0.0803079609790373,ESG Boom,Decline,0.018730874088037815,79.44102056492429,Q4,106.28652142891718
Global Corp 97,2020,Asia Pacific,Healthcare,39536.86984011206,0.15599844961582038,139614.05656600988,75.45661831567996,72.63921537552623,63.787187477666166,80.52939996724011,683.0436682849138,754.3944329145023,572.9074650691873,-0.0272248824571798,AI Revolution,Recovery,0.015378360488246158,75.45661831567996,Q4,57.88337059254741
Global Corp 97,2021,Asia Pacific,Healthcare,46454.15030558848,0.15288173109986797,108408.68610924015,62.69941223020919,62.833605534186376,64.55587370011693,57.27050142004073,1100.8382935654968,639.3271291476883,568.723904497083,0.023427415218223557,Normal,Growth,0.026493543644063266,62.6994122302092,Q3,42.19888655301915
Global Corp 97,2022,Asia Pacific,Healthcare,54074.27238574264,0.16855752155792775,86769.47115789943,76.28277884693239,74.38360200075904,66.56297825564931,79.9917777300803,878.0613570478885,648.6368301385182,867.0111514137635,0.015014435049498702,Normal,Recovery,0.05124609844153646,76.28277884693239,Q4,61.5837058425631
Global Corp 97,2023,Asia Pacific,Healthcare,35497.82472672389,0.08839640307314182,171356.2530826053,65.34170106041755,69.95019121855772,63.41858217115393,77.51695225906185,784.4444320514674,807.9875261948491,687.0228939352673,0.04176906351911958,COVID Impact,Mature,0.015296716473816757,65.34170106041755,Q4,45.25218515304943
Global Corp 97,2024,Asia Pacific,Healthcare,61329.6858562527,0.16975763665777577,49063.74868500216,79.18810532155386,79.8571566552475,64.46482285346175,84.03572664547589,499.52943088010363,648.0074395412444,663.7227674708847,-0.021469561227168477,Ukraine Crisis,Decline,0.0261016124669165,79.18810532155386,Q4,122.77491963871503
Global Corp 97,2025,Asia Pacific,Healthcare,69102.38669378094,0.13541945542496198,183327.9287248798,85.74804558060067,85.48199317934662,70.44404652680262,88.15867663693759,773.3944867305202,434.49607853152827,675.4272156651181,0.05687867412585581,COVID Impact,Decline,0.025654277473666002,85.74804558060067,Q5,89.34946885457867
Global Corp 98,2015,Africa,Transportation,18094.490319229906,0.015570566802041247,53418.58918647041,53.74918759891739,47.71030967735765,61.72080636118547,57.379706262973954,1214.3831955663004,597.1846784037691,562.2590961609706,0.055485423572067046,Normal,Recovery,0.015333256573902361,53.749187598917395,Q3,14.900148791907315
Global Corp 98,2016,Africa,Transportation,39395.21460763898,0.05524010127025019,31516.17168611119,50.69809525044637,42.81102167469727,53.66260922247473,56.64959924698301,1235.868837395365,733.885877002894,1238.0946235335275,0.1612353793779822,AI Revolution,Recovery,0.03432583429952018,50.69809525044637,Q3,31.876533644775105
Global Corp 98,2017,Africa,Transportation,40655.78958520957,0.01390858586250697,47031.50402070911,49.025960925580215,47.72434919958805,50.30238861748827,48.23965353694479,1157.644757630089,803.8014502996923,820.5356022955841,0.0803226189279118,ESG Boom,Decline,0.012970980468383419,49.025960925580215,Q2,35.119400215071174
Global Corp 98,2018,Africa,Transportation,47743.749070828024,0.055449935259467995,55929.831133128755,51.53267379964957,47.7496885372055,52.34809396782307,53.90280079694931,1370.7599206518123,617.556043923611,879.6457089035,0.11142592516568742,Ukraine Crisis,Recovery,0.03884112452840567,51.53267379964957,Q3,34.830132043323225
Global Corp 98,2019,Africa,Transportation,56467.15069094306,0.021149939966066393,45173.72055275445,50.88586108785649,40.09485075092495,55.98189659358562,53.17245674094589,1345.1562833903845,614.9028740341445,931.357600473411,0.03748830811943672,ESG Boom,Decline,0.02094154787834901,50.88586108785649,Q3,41.978133950832024
Global Corp 98,2020,Africa,Transportation,12312.484603358083,0.10796877456667273,45109.255421380854,55.755045932140234,44.196704485934184,56.094950343191485,57.875250545865875,1064.5037808614165,840.2596328332183,1048.6680177230198,0.006637752376318204,ESG Boom,Growth,0.020493326428346156,55.755045932140234,Q3,11.566407572388497
Global Corp 98,2021,Africa,Transportation,50966.935245258166,0.002204553920555137,101963.04523423484,68.65020190061824,69.74874476705145,58.188531597498155,69.41664825550284,1045.9188321930674,634.8493955631274,675.6420380716231,0.09064753733722998,COVID Impact,Recovery,0.009157884411726786,68.65020190061824,Q4,48.72934077462024
Global Corp 98,2022,Africa,Transportation,39422.84544853199,0.06155318037258024,146459.730705701,63.86327151098691,60.08268047246014,59.136158539956206,60.65146811660666,1115.2778005639893,515.5802111477482,964.5053830936919,0.006339117148464002,Normal,Recovery,0.03772432357942617,63.863271510986905,Q3,35.34800512773417
Global Corp 98,2023,Africa,Transportation,17550.94701437809,0.0877600836035605,54222.14994788715,59.36315734532638,53.81587934479483,57.625766931525526,65.7704283639646,1025.7671561482164,596.9166034690052,882.285585818577,0.08951013116593032,ESG Boom,Decline,0.03213562080575444,59.36315734532638,Q3,17.110069173176008
Global Corp 98,2024,Africa,Transportation,19835.144006795384,0.07766822040275745,63626.56033587259,64.63188366475414,55.72482721940308,55.891698181892544,67.23729749678886,1241.116788485685,565.0238017554896,849.7289883552309,0.050726863534186,AI Revolution,Decline,0.03465625746169043,64.63188366475414,Q3,15.981690180031329
Global Corp 98,2025,Africa,Transportation,55048.449032391836,0.027881693830505552,191423.09590728304,57.824338229984235,56.67642655915319,46.05217017461053,63.5296144572468,1179.232674700987,543.399663419934,680.533098736264,0.0730703890835105,Ukraine Crisis,Mature,0.04246877828839803,57.82433822998424,Q3,46.68158385254093
Global Corp 99,2015,Asia Pacific,Utilities,43231.128529430534,0.14418797255580607,141981.6271334295,60.354344639957944,57.05637902366642,60.836258349594615,61.07072459856749,1475.1709534659515,671.5376105256267,958.1252355550669,0.03033145167596635,AI Revolution,Growth,0.01011034849289303,60.354344639957944,Q3,29.30584309469493
Global Corp 99,2016,Asia Pacific,Utilities,31790.18225415796,0.08361954090355274,45660.08059970397,51.054034902891765,49.26070061544452,62.03749862472134,53.12806798156576,941.7839225812662,624.84763281805,1117.6842262089951,0.16534438585157427,COVID Impact,Mature,0.05697662024606841,51.054034902891765,Q3,33.75528235104217
Global Corp 99,2017,Asia Pacific,Utilities,41095.94589357263,0.12987796165949517,80982.23654996883,57.014920057041074,62.12352971768822,53.51430018024416,58.75194065337001,1182.9743653355576,791.7908212704535,934.7629577688235,0.08690760323908209,ESG Boom,Mature,0.006484416782495967,57.014920057041074,Q3,34.739506673228725
Global Corp 99,2018,Asia Pacific,Utilities,37294.63825107571,0.2482605380587345,68186.26500068657,47.132395337071664,46.491218939000454,49.9174973794787,52.75149735575515,1386.709308102127,824.1456010246851,942.0250161362021,0.15319644007745142,AI Revolution,Decline,0.030632884928023803,47.132395337071664,Q2,26.894344767342346
